uuid,start_time,end_time,time_offset,count,calorie,distance
7e615b4b-e108-4dd0-954b-d7e305e37586,1707523200000,1707609540000,600,2067,82,1446
dd637f03-057f-4c5c-b4a6-08a0ef761456,1707609600000,1707695940000,600,2010,80,1407
d80202ec-2da3-4e77-aeb8-d59fa6208820,1707696000000,1707782340000,600,2261,90,1582
d41f63d8-1158-4308-9632-91043b85fb32,1707782400000,1707868740000,600,2250,90,1575
7b57b139-f981-476b-8c1e-d731891f73d5,1707868800000,1707955140000,600,2155,86,1508
b84cd12d-76b4-41b9-bc2b-f9f53629dc47,1707955200000,1708041540000,600,2278,91,1594
b7db9f9a-6528-418b-bc1c-dd6e585bc863,1708041600000,1708127940000,600,2490,99,1743
d241b480-2b33-4425-a3ad-f1fb3c2cc3c7,1708128000000,1708214340000,600,1956,78,1369
c0af69f9-f4df-40cd-98a9-6b42e1755dfd,1708214400000,1708300740000,600,1903,76,1332
08a05380-ac81-4f42-ac23-f80cd18b1429,1708300800000,1708387140000,600,2332,93,1632
cb54136b-7671-4f8f-ab91-e3c1dc856243,1708387200000,1708473540000,600,2384,95,1668
db185341-e0f6-41b1-89f3-f456f0e7121d,1708473600000,1708559940000,600,1898,75,1328
7898e9e5-3563-425d-aedd-f546e8afc576,1708560000000,1708646340000,600,2184,87,1528
9ad7e331-4e01-402a-92e5-a2ce5cd1c2a2,1708646400000,1708732740000,600,2165,86,1515
d786b52c-2be1-46d3-9342-7aad2937d2c1,1708732800000,1708819140000,600,2074,82,1451
efa25644-4a26-4de0-b61a-21e6a37df76c,1708819200000,1708905540000,600,2262,90,1583
91b5ec95-8497-428a-bfd2-0b26df869090,1708905600000,1708991940000,600,2454,98,1717
6f49fc5f-947f-4f4b-9e45-3a8ecd6ab646,1708992000000,1709078340000,600,2298,91,1608
1cfbe8c5-22f9-4340-b880-fb9c6e3b3dd6,1709078400000,1709164740000,600,2368,94,1657
34c04b95-89be-4058-824f-f783b19012c9,1709164800000,1709251140000,600,2439,97,1707
54850a7a-43ff-4344-a20e-0c5349a77e39,1709251200000,1709337540000,600,1963,78,1374
d6a6b5f2-fd1b-4162-b40b-2084d0fb07ba,1709337600000,1709423940000,600,1906,76,1334
4bf8d534-f0b4-4875-a78d-eee50ff2c6f3,1709424000000,1709510340000,600,2172,86,1520
db62994f-8995-4fee-832e-9faaad069f1b,1709510400000,1709596740000,600,2354,94,1647
0d1b85af-f118-4309-a1a6-f8e11eece93b,1709596800000,1709683140000,600,2133,85,1493
840918c7-7d5f-4ba4-808a-1243f9cb3293,1709683200000,1709769540000,600,2203,88,1542
74f383c4-9731-4c50-8d07-974a8d14177b,1709769600000,1709855940000,600,2366,94,1656
26f40e7b-1e4d-4c60-9eb0-7292997b0397,1709856000000,1709942340000,600,2159,86,1511
159cbc07-ebf5-4e6d-8b33-cc7198ee0184,1709942400000,1710028740000,600,2249,89,1574
f2729f19-f1d4-4fec-ac02-d572a106bece,1710028800000,1710115140000,600,2008,80,1405
68f58257-fa7f-48f5-8b87-10a7bf9adb44,1710115200000,1710201540000,600,2330,93,1631
e2b28145-df59-4e4b-8db8-c4cf4061c3ea,1710201600000,1710287940000,600,1883,75,1318
9b60c413-4043-4a87-8d34-4e24da9d8511,1710288000000,1710374340000,600,2279,91,1595
a1c8be2e-d601-4816-bc0a-cc86f329b5b1,1710374400000,1710460740000,600,1857,74,1299
15139f5b-9987-4ad7-80bc-84c507045fa9,1710460800000,1710547140000,600,1927,77,1348
c9107755-8cf8-4a59-924b-f6cce75bf43b,1710547200000,1710633540000,600,2061,82,1442
e7d709cf-5b61-42d5-bdd7-a44768f2f79f,1710633600000,1710719940000,600,2291,91,1603
dbf63b82-5179-4fb3-ab83-73450cb9c6fd,1710720000000,1710806340000,600,1858,74,1300
6a85a2f0-240f-4ad7-9fec-0c7d957af3d8,1710806400000,1710892740000,600,2312,92,1618
cfaaed04-9c6f-4953-9415-84858568ecf5,1710892800000,1710979140000,600,2356,94,1649
c989fd88-87ca-4588-8ed0-6a84878bcf3a,1710979200000,1711065540000,600,2264,90,1584
28643554-819e-4a15-8fc7-215a35047aa4,1711065600000,1711151940000,600,2359,94,1651
76d75b39-486f-4bc1-a313-4f88502d5255,1711152000000,1711238340000,600,2344,93,1640
d9caffc2-700f-4aa8-957c-4ddf791f4ba3,1711238400000,1711324740000,600,1966,78,1376
60151d04-0082-4202-9bbd-9a562e276241,1711324800000,1711411140000,600,2412,96,1688
efca9170-1b93-47a9-a685-76777e1e514c,1711411200000,1711497540000,600,2407,96,1684
69fe0b06-ecce-4f2b-90fc-b44e38d1b9a1,1711497600000,1711583940000,600,2409,96,1686
76105277-6c68-46d2-9a79-3d41fe9d4d05,1711584000000,1711670340000,600,2106,84,1474
60b8a0af-b366-4873-a460-2e73bca35f91,1711670400000,1711756740000,600,2101,84,1470
d42d73a0-2746-45d8-81d4-3b81d14ac318,1711756800000,1711843140000,600,2185,87,1529
4ed8766e-6812-4fd9-9913-c47a74806307,1711843200000,1711929540000,600,2285,91,1599
f79e1aae-99e8-4aa5-b80b-dfab6d061855,1711929600000,1712015940000,600,2162,86,1513
c1c3c2ca-f353-44d4-a307-4509070249ae,1712016000000,1712102340000,600,1946,77,1362
1fc78f90-8b97-465b-8fc2-b3d4714165bb,1712102400000,1712188740000,600,1957,78,1369
0a12590b-78b1-432a-8f0c-e8ecda146fb6,1712188800000,1712275140000,600,1878,75,1314
5142b843-029a-444a-9a07-ed5b4cf6a733,1712275200000,1712361540000,600,1920,76,1344
e80934b2-24ec-4544-964f-09dfff6cf8a2,1712361600000,1712447940000,600,2194,87,1535
306281fd-6bd4-4678-9594-0e57fe85c558,1712448000000,1712534340000,600,1909,76,1336
8501afef-e48d-492c-86be-3dcfcf2a22eb,1712534400000,1712620740000,600,1855,74,1298
a3dbff5b-a524-4dfe-a42c-a6d43d2f92bf,1712620800000,1712707140000,600,2392,95,1674
3246ce92-28b3-4359-b302-922f3b548b6c,1712707200000,1712793540000,600,1813,72,1269
e3981dad-53ef-49d0-abf9-7d57d798b0df,1712793600000,1712879940000,600,2044,81,1430
749866ab-15db-4a9f-b4f1-a66a32a32117,1712880000000,1712966340000,600,2258,90,1580
8214e339-cf13-41f7-b621-d10f2792978d,1712966400000,1713052740000,600,2042,81,1429
e72e0b9e-da7f-41e5-9e18-d7ae0fe14e44,1713052800000,1713139140000,600,2036,81,1425
2fb3cc03-3e49-4039-8362-00b05b4c621a,1713139200000,1713225540000,600,2037,81,1425
ac679f90-2aaf-4547-9841-24f4ebc3ca86,1713225600000,1713311940000,600,2090,83,1463
212940a6-f548-446f-8c7a-eb0de77ebfc7,1713312000000,1713398340000,600,2007,80,1404
863a9150-9005-46df-ac58-2f9c6b80fb3f,1713398400000,1713484740000,600,2110,84,1477
956778b0-326d-4ac0-af97-4a2deba0fa34,1713484800000,1713571140000,600,1986,79,1390
17a6e1e7-a1d5-40f7-97a5-f236d31122f0,1713571200000,1713657540000,600,2255,90,1578
71b6701a-bf92-44ef-9d77-020ef9cc39ba,1713657600000,1713743940000,600,1820,72,1274
05c60884-d0ed-4918-ae60-1b96d1c862a1,1713744000000,1713830340000,600,1810,72,1267
25f176b7-92dd-459f-950a-9f826f21d3de,1713830400000,1713916740000,600,2187,87,1530
134df52b-fa5e-42f5-8012-d8c6d5d297f6,1713916800000,1714003140000,600,2188,87,1531
832c2122-ea7c-4f9d-ab7f-6ae289676cfa,1714003200000,1714089540000,600,2325,93,1627
e057f108-da63-4654-aa32-2eb948b03910,1714089600000,1714175940000,600,2097,83,1467
e8c1344f-6696-49ac-adc9-09723704631d,1714176000000,1714262340000,600,1834,73,1283
a2447946-a3b0-439f-a85f-16abe4f9c7c0,1714262400000,1714348740000,600,1995,79,1396
b9c947c7-728a-4bd3-a69e-dfc2de74d8fb,1714348800000,1714435140000,600,2362,94,1653
2b9d5a43-c7f4-4621-99a4-6d356c194ebd,1714435200000,1714521540000,600,1977,79,1383
d1840d3f-ef44-43e6-be1b-029e1610478d,1714521600000,1714607940000,600,1840,73,1288
35aa3edb-dc30-44cb-b1de-8e4dfb9825a2,1714608000000,1714694340000,600,1855,74,1298
0a2dd8ad-d62d-47cf-8f70-1671ec2bb508,1714694400000,1714780740000,600,2136,85,1495
d52c99f4-b11c-455c-94c9-103f79f0b941,1714780800000,1714867140000,600,1915,76,1340
34b60fb8-d8c9-47bd-b7b1-d57437c1b9bf,1714867200000,1714953540000,600,2013,80,1409
909253e0-9d09-4e0f-9042-e668a83152f1,1714953600000,1715039940000,600,1776,71,1243
67e8bc47-d7e6-40c0-b788-036124c70e85,1715040000000,1715126340000,600,2064,82,1444
246b0b99-c489-4cfa-b83d-2018e264b408,1715126400000,1715212740000,600,2195,87,1536
3b57960d-21b1-46aa-858c-ae436916ef79,1715212800000,1715299140000,600,2299,91,1609
78689be9-c15c-46f3-9ece-dfe67319aec4,1715299200000,1715385540000,600,2006,80,1404
c6da25de-fa8c-4423-b227-8cd0e509d2f6,1715385600000,1715471940000,600,1958,78,1370
dde51b5c-a385-40e3-aead-419b0cb67442,1715472000000,1715558340000,600,2063,82,1444
67a8c3c8-e651-4952-baa2-f270f0174fcb,1715558400000,1715644740000,600,1836,73,1285
c4f9df78-a011-4b4d-974f-e81edb6704bb,1715644800000,1715731140000,600,1979,79,1385
8a3c6efa-db9e-4c3e-ba63-304964d54be3,1715731200000,1715817540000,600,1902,76,1331
63c896e9-262d-425a-b099-bce259259a34,1715817600000,1715903940000,600,2239,89,1567
0991f410-392c-44d7-9394-cd912661bc8a,1715904000000,1715990340000,600,1933,77,1353
f71a678e-16b1-40f4-ab88-d291a4ffbaf7,1715990400000,1716076740000,600,1824,72,1276
00346ed4-0c93-4653-a6b8-5e9a144dbf46,1716076800000,1716163140000,600,1955,78,1368
71ad5178-486c-425d-bbfc-44e6cc58d542,1716163200000,1716249540000,600,2017,80,1411
81df39b1-51d4-4046-8053-54131f476d40,1716249600000,1716335940000,600,2040,81,1428
04f807fd-9c65-4c34-9428-6f6788c2b12d,1716336000000,1716422340000,600,2096,83,1467
f926e38e-9607-4579-9ad3-ea8ae320d8f2,1716422400000,1716508740000,600,1995,79,1396
088e7cf8-4692-4ab3-adb6-01fb46cd55c0,1716508800000,1716595140000,600,1746,69,1222
4acca7f9-8acd-416b-886e-af6d0d207137,1716595200000,1716681540000,600,1955,78,1368
677df1ad-2289-4e2e-bfa7-4cc2c22699b3,1716681600000,1716767940000,600,2107,84,1474
880fb5a9-8d2a-4ccf-8ce5-ecb5352ed377,1716768000000,1716854340000,600,1990,79,1393
6b776efb-a154-4c08-b5b8-961277f96e2c,1716854400000,1716940740000,600,2174,86,1521
85540671-1af2-485b-bf2a-34b0b8f5331d,1716940800000,1717027140000,600,1882,75,1317
57d1ced6-829f-468d-a6b4-d8697d473ac3,1717027200000,1717113540000,600,1789,71,1252
875c8796-e071-4f62-a88e-dc7b1940298f,1717113600000,1717199940000,600,2205,88,1543
79a6ade1-0ea3-4a1d-9540-c4a3f3816d9c,1717200000000,1717286340000,600,2173,86,1521
48ab152c-85a5-451d-8a7a-ac943a6b76f7,1717286400000,1717372740000,600,1953,78,1367
adc48dd4-491a-4749-a345-fbfd39d2a6a5,1717372800000,1717459140000,600,2181,87,1526
1bf4e864-8cd6-4ca5-b224-55e2ddb14cf5,1717459200000,1717545540000,600,1765,70,1235
ac608d5a-bb4b-4bd3-b851-dff75321d524,1717545600000,1717631940000,600,2134,85,1493
e05de39e-d9e0-480f-b457-4c30b3efba94,1717632000000,1717718340000,600,2248,89,1573
bbdf9d0c-3eae-450a-8145-e5554f10059b,1717718400000,1717804740000,600,2061,82,1442
1ac7e2c3-689d-4452-96ca-72c96af14d11,1717804800000,1717891140000,600,1903,76,1332
cdc382dc-0f23-4ed0-aad1-b8a0b5d9622e,1717891200000,1717977540000,600,1994,79,1395
2bbc93ea-2fab-40f2-950a-b36d26d61e79,1717977600000,1718063940000,600,2170,86,1519
c1aa76d3-4e38-4745-a5d1-46220b1bae8b,1718064000000,1718150340000,600,2046,81,1432
067a0963-1a2d-4eb8-8ea2-7deb83b0f104,1718150400000,1718236740000,600,1827,73,1278
0fdff68d-7851-406e-a84a-7b18f1c12316,1718236800000,1718323140000,600,2145,85,1501
194a98e5-b25d-4f07-b83a-d108e513c081,1718323200000,1718409540000,600,2111,84,1477
b5118315-2388-497c-a910-5167b271e123,1718409600000,1718495940000,600,2054,82,1437
96e4e9bc-da9d-441a-9cd7-faa53ccd4fd0,1718496000000,1718582340000,600,2127,85,1488
efa6d205-853c-4804-bdef-99b925147f48,1718582400000,1718668740000,600,1875,75,1312
8ab3129f-6e7b-44db-b781-015a15daa896,1718668800000,1718755140000,600,1854,74,1297
dbbd9c1a-60ad-442e-965c-7528309d52e1,1718755200000,1718841540000,600,1836,73,1285
3c7ffc8d-ecc7-475c-a703-eb05f71041b7,1718841600000,1718927940000,600,1703,68,1192
f72e74dc-eacb-4800-9efc-f0e589091d50,1718928000000,1719014340000,600,2134,85,1493
6e1ae41d-2ec0-4acb-9e97-ef18e1082e6b,1719014400000,1719100740000,600,2026,81,1418
c7ec94a9-ffd2-4a81-80c6-0d3f1e13c957,1719100800000,1719187140000,600,2263,90,1584
86a4f0fb-1de0-428a-a4bd-d9439584c181,1719187200000,1719273540000,600,2232,89,1562
99c77e16-a4aa-4b06-844f-ddbee617102a,1719273600000,1719359940000,600,2207,88,1544
95f72317-0404-47b0-b7d4-42c432c1e69d,1719360000000,1719446340000,600,2192,87,1534
fb887414-bf32-46bc-a26a-5f7fc23c5327,1719446400000,1719532740000,600,2181,87,1526
997116a2-e0e7-4ddb-a2f7-3979e9194f58,1719532800000,1719619140000,600,1868,74,1307
fb9a3f5f-488b-4f87-bf1a-f00fe9be3dfa,1719619200000,1719705540000,600,1831,73,1281
d378ed08-89d6-4fff-8d45-00d0acb5603d,1719705600000,1719791940000,600,2183,87,1528
b016b1ad-cc0d-4203-bde1-d35fcaedc18c,1719792000000,1719878340000,600,1686,67,1180
dfd7be06-70a4-4ede-9636-472e10d2bc24,1719878400000,1719964740000,600,2077,83,1453
feef62ff-e666-4623-a7d1-2b29000688b7,1719964800000,1720051140000,600,2109,84,1476
de8c9620-4b34-4466-8fed-ee64a3dba6c8,1720051200000,1720137540000,600,2233,89,1563
b017265d-7775-438d-8b8b-31da33d726f1,1720137600000,1720223940000,600,2241,89,1568
303b199b-25ef-4992-9bd0-d9b552472890,1720224000000,1720310340000,600,2002,80,1401
cadafbbd-cf95-4e0a-993c-fa55d17d65e6,1720310400000,1720396740000,600,1873,74,1311
7fa632ef-7777-4e5a-9f79-25e8e3f6c852,1720396800000,1720483140000,600,1909,76,1336
c1235986-8f45-4018-a802-89a8ef8e07d2,1720483200000,1720569540000,600,2213,88,1549
e75d26ee-218b-40b1-b018-c2b2970a340c,1720569600000,1720655940000,600,1867,74,1306
513cb65f-adb5-4adb-894a-6145dde6dac2,1720656000000,1720742340000,600,1819,72,1273
a0270cf0-00e8-4fd8-9cbc-a21a23d9bba0,1720742400000,1720828740000,600,1885,75,1319
da942e8d-f1a3-4b83-abdb-19c3070abb23,1720828800000,1720915140000,600,1975,79,1382
23b2a2a4-135c-40dc-9ff3-562c9027d40b,1720915200000,1721001540000,600,1760,70,1232
f4f94ef9-568f-4abc-99ff-39d5fae26e33,1721001600000,1721087940000,600,1974,78,1381
6f80afa1-5ded-4913-a6a2-03d9be072593,1721088000000,1721174340000,600,1710,68,1197
54e42b0d-6b1e-4129-b004-0a76d1d155bd,1721174400000,1721260740000,600,2172,86,1520
66f34afb-ec45-41cd-931f-6921b7011baf,1721260800000,1721347140000,600,1741,69,1218
bfb7d27c-3145-439d-a618-ab2b408ec416,1721347200000,1721433540000,600,1724,68,1206
cb24f5be-f67a-4ca1-b898-11c62eb58f8f,1721433600000,1721519940000,600,2083,83,1458
6bf7fed9-c8a6-4e3c-a275-e9847bbfad04,1721520000000,1721606340000,600,2037,81,1425
724f4bde-4b42-493c-a496-b6a6fe458e59,1721606400000,1721692740000,600,2034,81,1423
f1a9b09b-f300-4eee-b947-bc7c708bf26f,1721692800000,1721779140000,600,1720,68,1204
225d2a8e-951d-4339-a85d-8ad26136c66b,1721779200000,1721865540000,600,1885,75,1319
ef03791b-3c0e-405b-8bf3-0847b2d67968,1721865600000,1721951940000,600,2072,82,1450
ca266f9d-e974-44e3-9c5b-637190ba1d5e,1721952000000,1722038340000,600,1967,78,1376
0ae1262a-c8c2-462b-9571-7a91f1140fd4,1722038400000,1722124740000,600,1943,77,1360
03161c70-df6a-4545-804a-08a49dc3b1e1,1722124800000,1722211140000,600,2104,84,1472
6fe29ccd-b03c-47b2-b83e-fa80884b1737,1722211200000,1722297540000,600,2145,85,1501
4508abaa-bf46-4051-b6e7-6b1dbe944960,1722297600000,1722383940000,600,1854,74,1297
cd80c9d7-cbd0-46fa-a2c5-4b30b31efb03,1722384000000,1722470340000,600,1842,73,1289
743375d5-a1cd-41b4-9139-d79dde4703e5,1722470400000,1722556740000,600,2053,82,1437
73ee789f-857d-4401-bbb5-5bc7bfa1a42d,1722556800000,1722643140000,600,1634,65,1143
63a7b3f9-ec97-42b3-ab13-6a0fc7a50829,1722643200000,1722729540000,600,2107,84,1474
a290a44e-470a-4f68-9cae-8507c9336126,1722729600000,1722815940000,600,1942,77,1359
75acf1f3-6bda-4487-98fe-6b88bb84e1bd,1722816000000,1722902340000,600,1657,66,1159
9f94776f-876a-4193-b310-317991e7eb4a,1722902400000,1722988740000,600,1724,68,1206
96762540-9eb8-4fcd-936e-d88aa6243512,1722988800000,1723075140000,600,2174,86,1521
4a42f331-7ffc-4c4b-ae04-a8ed62e5f1cd,1723075200000,1723161540000,600,1656,66,1159
61afdf69-4cde-408b-9f65-058c0d3b13e9,1723161600000,1723247940000,600,1772,70,1240
1116ee33-753c-478d-82b2-33562026490b,1723248000000,1723334340000,600,2041,81,1428
33711e8a-a81d-4b64-a7eb-1ea7f056e58f,1723334400000,1723420740000,600,1867,74,1306
7b5a18af-ac43-4896-b67c-83299228a0f2,1723420800000,1723507140000,600,1908,76,1335
0572a474-4219-44d2-94b0-f17ae4f84d64,1723507200000,1723593540000,600,1736,69,1215
8f45762e-5e92-4846-b47a-28e0e095ba03,1723593600000,1723679940000,600,1675,67,1172
da5478a5-c51a-4ef7-9285-23b41d07a993,1723680000000,1723766340000,600,1951,78,1365
6e92b6ea-35bf-49dd-8a45-08ad36e6aada,1723766400000,1723852740000,600,2075,83,1452
daa7f4e4-15b3-467c-b213-2ddc9444a76d,1723852800000,1723939140000,600,1773,70,1241
92acdf87-8743-4678-9782-9934ebf6f7ef,1723939200000,1724025540000,600,2092,83,1464
a11a1c0b-1858-4b8f-a809-23286d65e771,1724025600000,1724111940000,600,1916,76,1341
f0bb8980-4310-4875-86e4-7534603b2d75,1724112000000,1724198340000,600,1553,62,1087
1bfd35b3-2703-46b5-8e27-1d9db1e5f252,1724198400000,1724284740000,600,1585,63,1109
242807e1-6b92-4f10-b721-ad47c7ac23b2,1724284800000,1724371140000,600,1968,78,1377
5e7101b0-09cc-4c3e-ab33-82f8b2893bab,1724371200000,1724457540000,600,1952,78,1366
f07a11e8-e740-4721-a4a0-fc165f57428d,1724457600000,1724543940000,600,1875,75,1312
f527fc58-e15d-4afb-9977-949ad4aa6b68,1724544000000,1724630340000,600,2009,80,1406
452cd715-6c33-442e-9b37-a09f46962a44,1724630400000,1724716740000,600,1655,66,1158
6b6b0b97-3c57-405d-9976-fca20d835b70,1724716800000,1724803140000,600,1845,73,1291
e2ab33e8-09d1-426e-a6d1-89f418950f9d,1724803200000,1724889540000,600,2106,84,1474
64dc2ec3-db82-4c76-8982-9582a6bd4480,1724889600000,1724975940000,600,1943,77,1360
fa4f7762-4fd3-4d17-9ea4-f9e8d9547699,1724976000000,1725062340000,600,1940,77,1358
1d81721b-b53a-471a-8625-0a91f3a8bd06,1725062400000,1725148740000,600,1876,75,1313
91d3071c-b54d-4b3f-a339-fa9e4076672a,1725148800000,1725235140000,600,1763,70,1234
5b9cb395-c313-415f-941e-d72da8a12ac2,1725235200000,1725321540000,600,1958,78,1370
4c8cdab9-4999-438d-9665-5e401ee52e44,1725321600000,1725407940000,600,2055,82,1438
8c2945ef-e500-456b-914d-820bd2f7c844,1725408000000,1725494340000,600,1630,65,1141
525ad91c-fceb-40a1-80a0-8fc760da5df4,1725494400000,1725580740000,600,1837,73,1285
aae3fb3b-66ab-4e3e-8a24-e704ecba78a1,1725580800000,1725667140000,600,1611,64,1127
05557691-a337-4901-bc1b-1b0ee22efb2e,1725667200000,1725753540000,600,1680,67,1176
3d47803a-4d08-44a7-85b7-2872f8ea799d,1725753600000,1725839940000,600,1515,60,1060
846aa3b4-12fc-424f-8be7-5637a094e745,1725840000000,1725926340000,600,1653,66,1157
7e99d590-4b3e-41f0-92cb-3eb8001671f4,1725926400000,1726012740000,600,1794,71,1255
c880a1ee-6ed6-4e43-a74e-a14f5847b5d9,1726012800000,1726099140000,600,1774,70,1241
58807314-5616-47d2-b89f-fd08bf0f7e14,1726099200000,1726185540000,600,1572,62,1100
b14f95eb-cbf6-4471-a49d-7f17b5f3fe61,1726185600000,1726271940000,600,1611,64,1127
62d35753-2519-4f5a-8591-821861c28d52,1726272000000,1726358340000,600,1987,79,1390
df56ff80-9087-40fa-9fe6-ee1b70756af7,1726358400000,1726444740000,600,1664,66,1164
07106aaa-3c01-4255-8e32-d4709e332ead,1726444800000,1726531140000,600,1802,72,1261
8c4f5d5c-04f3-46fa-82e9-8491b561d5f5,1726531200000,1726617540000,600,1986,79,1390
220b7d4c-f26c-4d47-b848-1a89d7a6833f,1726617600000,1726703940000,600,1693,67,1185
54edc09c-ee15-42eb-b55e-32050bdd7bbb,1726704000000,1726790340000,600,1593,63,1115
5bb3d8d7-9039-4a85-8f8c-4444229ca583,1726790400000,1726876740000,600,2039,81,1427
5fa8be62-f456-4529-be20-82cba9c1b602,1726876800000,1726963140000,600,1695,67,1186
0576ebfe-e0d0-4e46-93d7-80f0cac74035,1726963200000,1727049540000,600,1725,69,1207
6cb6f61a-7f67-4774-ba6c-50347b3f80b6,1727049600000,1727135940000,600,1856,74,1299
a0a2e743-5c55-41bd-b6c9-929c1525b478,1727136000000,1727222340000,600,1629,65,1140
fa713ed0-23f3-497e-8741-5f7664306290,1727222400000,1727308740000,600,1520,60,1064
4e595d8e-8d5d-47da-ba0e-79c75d4d1fc8,1727308800000,1727395140000,600,1522,60,1065
6955d2d1-d293-4d70-86c6-699ca98bd58e,1727395200000,1727481540000,600,1895,75,1326
11f1fb08-6a2c-42fc-a646-a876b79cb8e5,1727481600000,1727567940000,600,1934,77,1353
0b21e168-266f-4f98-8040-92b9ff8851a5,1727568000000,1727654340000,600,1624,64,1136
5b66662c-716c-4982-ae38-0bc7f418c5a1,1727654400000,1727740740000,600,1837,73,1285
064a537d-01a4-454c-a67a-0f1f1a3cb879,1727740800000,1727827140000,600,1682,67,1177
29e594cd-a6e7-4df4-a24a-517fc6520175,1727827200000,1727913540000,600,1817,72,1271
d4eb757d-e8e1-4e52-b608-139e21bb44b3,1727913600000,1727999940000,600,1970,78,1379
c3e3d28b-36a6-4dfb-bf80-4714c236cc8f,1728000000000,1728086340000,600,2057,82,1439
a8c08d5c-d0e9-4135-8ce7-6edc67721abe,1728086400000,1728172740000,600,1815,72,1270
961da752-9e63-4b3c-a2c7-b1ac2c5dc1dc,1728172800000,1728259140000,600,1822,72,1275
d37f2b18-3fae-41e5-85ab-4e61cb61df43,1728259200000,1728345540000,600,1649,65,1154
a49706cc-3565-4646-a67b-f7b3b43e269b,1728345600000,1728431940000,600,1637,65,1145
35d57f1b-ce4f-4f5f-b90a-522aba585d19,1728432000000,1728518340000,600,1481,59,1036
22fe2564-28e3-480c-8391-ab090d9d31d4,1728518400000,1728604740000,600,1854,74,1297
64f6a6b9-9f3e-4596-b14a-f69027561099,1728604800000,1728691140000,600,1483,59,1038
9cc01397-91a2-464c-a427-c9f38198e76d,1728691200000,1728777540000,600,1591,63,1113
b37c051f-43ed-44c4-9d4b-f0a8b0d04145,1728777600000,1728863940000,600,1462,58,1023
1163198a-38e8-4981-8c1d-9265b63201ba,1728864000000,1728950340000,600,1765,70,1235
097bbd07-5b75-473a-bed1-916776b484d1,1728950400000,1729036740000,600,1581,63,1106
4c2ffce4-8d31-411c-835c-2fbfee64ee4a,1729036800000,1729123140000,600,1679,67,1175
418a5e53-efa2-4a80-8277-94e19e958790,1729123200000,1729209540000,600,1893,75,1325
44f1d4b4-3ca0-4581-b8fe-87e096d4682e,1729209600000,1729295940000,600,1584,63,1108
543db8d7-f7c2-4c79-9a35-d4dec3910619,1729296000000,1729382340000,600,1444,57,1010
44ab6186-660e-4a68-a955-dcdc5e63b90c,1729382400000,1729468740000,600,1735,69,1214
89c54d90-6094-4a5a-b499-7e4496778f90,1729468800000,1729555140000,600,1921,76,1344
ff02b987-41d3-4f71-a672-310b0a3ebdb4,1729555200000,1729641540000,600,1919,76,1343
40f35740-6530-41f1-ad78-81ac53973d01,1729641600000,1729727940000,600,1873,74,1311
d1590496-74e2-40c7-8d28-4483a9ad93c7,1729728000000,1729814340000,600,1635,65,1144
d20600e7-1d9d-4c69-9271-07e8965441a1,1729814400000,1729900740000,600,1840,73,1288
d1ce3519-aa9b-4b3c-9c1c-ffb8b7159c9f,1729900800000,1729987140000,600,1827,73,1278
9c0d51af-4730-4c5d-ad5b-e6f631a1e3d3,1729987200000,1730073540000,600,1801,72,1260
a5fe81d7-3b15-410c-b03a-071d36a2b214,1730073600000,1730159940000,600,1554,62,1087
46489651-ec9e-4b02-aa09-0c6b1aead76d,1730160000000,1730246340000,600,1566,62,1096
2c6669e1-01ed-44d2-b76f-b841f233188b,1730246400000,1730332740000,600,1504,60,1052
ef9dee49-2655-4e8f-b36c-0169db4d4f7d,1730332800000,1730419140000,600,1493,59,1045
b6e09ea6-7c69-4e98-919a-48d7c4f1f71e,1730419200000,1730505540000,600,1546,61,1082
041904ff-95c0-46e6-a45f-7f4a2addfe39,1730505600000,1730591940000,600,1451,58,1015
023e550d-f4f6-4465-826b-7a4a28da53ee,1730592000000,1730678340000,600,1740,69,1218
0eff016a-681c-42e5-b29d-66371ccc6b78,1730678400000,1730764740000,600,1542,61,1079
382a9ec6-658f-4a90-a95d-f450898b361a,1730764800000,1730851140000,600,1437,57,1005
01a6fa60-d7dc-4a37-8c91-8a346a273dd2,1730851200000,1730937540000,600,1537,61,1075
19958031-3131-450c-833d-297b18910469,1730937600000,1731023940000,600,1451,58,1015
523d8019-6a5a-4e22-8e8a-da566ec8ed73,1731024000000,1731110340000,600,1421,56,994
a6659154-2d87-4a33-a2ae-526af4fe83ca,1731110400000,1731196740000,600,1875,75,1312
27696c88-291c-4dab-9739-dbf3fbbbb204,1731196800000,1731283140000,600,1914,76,1339
cf158d8c-7629-4f1c-9327-9afd67876657,1731283200000,1731369540000,600,1850,74,1295
42a80165-b084-47f9-b73f-8d18d1d145bb,1731369600000,1731455940000,600,1384,55,968
10ec7f7f-0999-4d7a-8054-c18372657754,1731456000000,1731542340000,600,1821,72,1274
b0694792-73c1-471b-8fe3-9c982852d497,1731542400000,1731628740000,600,1848,73,1293
14a67c36-6fad-4338-9f72-c7e40db8dd4b,1731628800000,1731715140000,600,1839,73,1287
dc541029-38cb-46bb-8bc9-478e7dba5bc3,1731715200000,1731801540000,600,1858,74,1300
50975673-e8af-4161-b2f0-88a0fee3592b,1731801600000,1731887940000,600,1635,65,1144
d86c7b14-62da-40e9-aaed-956971234359,1731888000000,1731974340000,600,1401,56,980
7c5be231-8cd6-4130-9f24-15a8fd9ac733,1731974400000,1732060740000,600,1710,68,1197
