uuid,start_time,end_time,time_offset,count,calorie,distance
3af8eadb-0652-484e-99b5-8ffa8a4b9dfe,1707350400000,1707436740000,600,3711,148,2597
22bf58be-e3dc-4239-8f9f-f82e79dbe094,1707436800000,1707523140000,600,2321,92,1624
5b9b0830-f80d-42c1-963b-c9271a5de954,1707523200000,1707609540000,600,3290,131,2303
b1c17e63-4dc1-495b-a765-f8955f936d6f,1707609600000,1707695940000,600,13301,532,9310
21a37606-eb98-4fcc-b8bd-d97b6ba5e774,1707696000000,1707782340000,600,14156,566,9909
cb138324-de1b-4949-adbd-7b1141e5c8ae,1707782400000,1707868740000,600,2626,105,1838
3efd43d5-ff07-418e-9772-b792815a7a7a,1707868800000,1707955140000,600,3310,132,2317
650522fc-46a5-466f-b57e-7dab086cd36e,1707955200000,1708041540000,600,2630,105,1840
4f466aad-04f5-4f91-a935-fb9240912685,1708041600000,1708127940000,600,2236,89,1565
a7e215b9-2dde-4770-8c6a-cbcca2ecc39e,1708128000000,1708214340000,600,9797,391,6857
7e7fb8a1-5d3a-496e-bbd8-f5a6f986b288,1708214400000,1708300740000,600,2401,96,1680
e400968a-80b2-4bf5-ab7a-fc9e8328a5ca,1708300800000,1708387140000,600,3221,128,2254
8be0d294-9655-426b-af2a-dc17c1259698,1708387200000,1708473540000,600,3493,139,2445
6aac1b76-694e-4bfa-9ad0-75cbbf224c00,1708473600000,1708559940000,600,2691,107,1883
2a06443b-359f-418e-b0ba-627e8b974597,1708560000000,1708646340000,600,2121,84,1484
3e255291-c8a2-4ea2-b569-707d0a55e84c,1708646400000,1708732740000,600,10931,437,7651
a3712058-4219-43a6-893c-6a977a54f7b4,1708732800000,1708819140000,600,3361,134,2352
25f54612-3129-4332-b727-abbb04068e27,1708819200000,1708905540000,600,13372,534,9360
4816ffe7-7016-488e-b33f-033aa5357875,1708905600000,1708991940000,600,2389,95,1672
87949abf-2d91-4da5-9865-f9c2836676d8,1708992000000,1709078340000,600,2052,82,1436
11f7a48f-6b9d-41ba-a109-5c657f728aac,1709078400000,1709164740000,600,10121,404,7084
2bec74cc-060d-4555-bb77-276c68c72893,1709164800000,1709251140000,600,3316,132,2321
88b97e52-0a7e-4f61-9a10-157eb671118f,1709251200000,1709337540000,600,3198,127,2238
104f269e-99cf-4fb1-b245-2d636936cf5c,1709337600000,1709423940000,600,11874,474,8311
c8ed11b3-acd3-4dfa-a4f2-662bce085d0f,1709424000000,1709510340000,600,11879,475,8315
6035277b-6455-464a-ab0b-4c05c8a12577,1709510400000,1709596740000,600,3394,135,2375
8e4b5e1c-1f6a-42b9-b630-47f662487b2b,1709596800000,1709683140000,600,10324,412,7226
f3f251e2-0552-4ebf-88eb-1d214a936f48,1709683200000,1709769540000,600,2054,82,1437
4b9b5d73-5cc0-4a56-9451-b0ee527b877f,1709769600000,1709855940000,600,9660,386,6762
7656ae6a-5684-4094-9766-cc7b28b8a7c3,1709856000000,1709942340000,600,2945,117,2061
8673875a-394a-48b5-ad45-c3b65eed7c4c,1709942400000,1710028740000,600,10920,436,7643
1a704e94-b996-4023-979f-b7e20084b434,1710028800000,1710115140000,600,10446,417,7312
dc8ae9f0-2ac2-4dc3-86ac-23277788902d,1710115200000,1710201540000,600,2839,113,1987
b883bc73-e61c-421b-bf12-0373b96722f9,1710201600000,1710287940000,600,3215,128,2250
68b0e8b4-2144-43cc-aa09-4ad7f88ed729,1710288000000,1710374340000,600,2501,100,1750
55cb7d7c-9b92-4576-9e36-8eaeb2e9a177,1710374400000,1710460740000,600,14773,590,10341
12d84f65-8bef-4204-a6eb-191e1def8e8d,1710460800000,1710547140000,600,14619,584,10233
bb8778b1-4c8b-48b3-897a-746c2164f017,1710547200000,1710633540000,600,10631,425,7441
a696b16b-55f5-45d9-87f7-5313ff368d75,1710633600000,1710719940000,600,10195,407,7136
5bf21ff6-b00d-4785-857d-95f1769828c9,1710720000000,1710806340000,600,10492,419,7344
54823a68-0789-4e31-8ba7-9f18e44d9480,1710806400000,1710892740000,600,13073,522,9151
8f0772b0-2bc8-4089-b5f2-51a5b33c85b3,1710892800000,1710979140000,600,11672,466,8170
a894fd88-2eae-4fa5-b661-9e3256a36ef2,1710979200000,1711065540000,600,3063,122,2144
27049aaf-ed92-4937-96ee-95f23e9c7716,1711065600000,1711151940000,600,3571,142,2499
476c0441-70e9-4b6a-8bc6-ec7ab562d892,1711152000000,1711238340000,600,11604,464,8122
c0b26429-f7f2-459e-8311-03bf2129f834,1711238400000,1711324740000,600,3477,139,2433
546fe36b-5f59-4c34-a01a-effc6ff3578e,1711324800000,1711411140000,600,2688,107,1881
fb8e9f0d-abea-417e-ab45-09c9e6e9c81f,1711411200000,1711497540000,600,2266,90,1586
34839365-b54f-405f-a2bd-24ffe9f16792,1711497600000,1711583940000,600,9153,366,6407
7e2408d0-a6fe-408b-b365-00fca8b9d630,1711584000000,1711670340000,600,2243,89,1570
ae878418-1d4c-4189-8f30-7474e665f016,1711670400000,1711756740000,600,12826,513,8978
73889483-63f1-4874-b4bb-a470846400c2,1711756800000,1711843140000,600,3967,158,2776
b0016676-f307-4a56-ab9d-0ce9e8da6d86,1711843200000,1711929540000,600,9270,370,6489
ea5c90be-2c71-4477-a30d-2796096b9ee3,1711929600000,1712015940000,600,12476,499,8733
1fc8cc0f-219d-48e3-b964-05e90eaf4efe,1712016000000,1712102340000,600,3627,145,2538
51bb9032-31cd-447b-af33-127672995597,1712102400000,1712188740000,600,3759,150,2631
bc1eecc2-ea13-4215-aeec-816c681e389d,1712188800000,1712275140000,600,9835,393,6884
903ef9c7-4321-45ee-942d-b4e7e85d0fe5,1712275200000,1712361540000,600,2703,108,1892
79c7e90c-b8c7-4a44-8ab2-c40a131e8beb,1712361600000,1712447940000,600,12121,484,8484
75e6fda2-1b0c-45c0-b635-a40c43118f73,1712448000000,1712534340000,600,2645,105,1851
232a9bc9-95f1-4851-ae2b-f484ffe491fc,1712534400000,1712620740000,600,2235,89,1564
c6b235d5-3021-4ef4-8bb4-65c194befdf9,1712620800000,1712707140000,600,14882,595,10417
0fae53f6-c94b-4921-8cb1-78a7a5057fec,1712707200000,1712793540000,600,3629,145,2540
69ac0683-5050-4da1-9f62-c5121b413308,1712793600000,1712879940000,600,2587,103,1810
ddb503b1-5b4d-47a1-b500-715fe2f4740a,1712880000000,1712966340000,600,3495,139,2446
3b54142b-f817-46f6-99aa-46e4d1744e0f,1712966400000,1713052740000,600,2803,112,1962
17963861-83cd-4212-8802-c701ff55898a,1713052800000,1713139140000,600,9324,372,6526
bb922754-e46c-442b-a507-21f14f276a80,1713139200000,1713225540000,600,2985,119,2089
e94082f3-42d8-4391-913c-0dac6d9a79f0,1713225600000,1713311940000,600,3595,143,2516
63ae32d4-dbd5-43bd-ac33-3c4cb31b7865,1713312000000,1713398340000,600,3378,135,2364
a887c38c-ea84-4ff8-b5cf-123449490a6c,1713398400000,1713484740000,600,13062,522,9143
67999e9b-224b-4cb6-b525-5f11aa6988af,1713484800000,1713571140000,600,3845,153,2691
0eb8d80f-1def-462b-931b-d0ebfb48497d,1713571200000,1713657540000,600,2308,92,1615
46d76657-e750-4512-bde3-aa728e84bb70,1713657600000,1713743940000,600,3507,140,2454
11996d82-fb4c-4fc3-82b2-f765a4592ae7,1713744000000,1713830340000,600,9333,373,6533
d8f539eb-01d0-46f2-9a38-edddaea06b0e,1713830400000,1713916740000,600,3761,150,2632
903158f4-1f30-4cb0-a225-9076fc1d8881,1713916800000,1714003140000,600,3171,126,2219
05651ab2-cbbe-4da4-a6fb-f48f8fdefee0,1714003200000,1714089540000,600,2416,96,1691
0e9d054a-3068-4cfa-b28e-10539e9c4073,1714089600000,1714175940000,600,2168,86,1517
822cb5cf-a087-4225-b674-53b71f90197e,1714176000000,1714262340000,600,14857,594,10399
777c5c61-fa77-481c-a52a-a46e316eb682,1714262400000,1714348740000,600,13985,559,9789
b613ea32-64f8-4ea4-82e4-784147789221,1714348800000,1714435140000,600,10462,418,7323
9c68efd1-d80c-46ce-9a26-10387f8298c1,1714435200000,1714521540000,600,2908,116,2035
aae7a133-acea-4d30-8e00-ccbd320d8ca0,1714521600000,1714607940000,600,3698,147,2588
76d40a72-34c6-427c-9035-05c45ae38b0c,1714608000000,1714694340000,600,3642,145,2549
76193961-da6e-472e-aa79-fba816b90d1e,1714694400000,1714780740000,600,2596,103,1817
512c629b-5155-439c-b0b4-65924ef9c5c5,1714780800000,1714867140000,600,2287,91,1600
a52492e2-2148-491d-9906-86685bd6db64,1714867200000,1714953540000,600,11255,450,7878
b8e04467-937f-4833-99cd-95a3aad39727,1714953600000,1715039940000,600,13645,545,9551
e6d7ef78-62ed-458d-a1a7-acc91627846c,1715040000000,1715126340000,600,2965,118,2075
084cb827-389e-467f-b3f1-f514cb38b2e8,1715126400000,1715212740000,600,9982,399,6987
d1bf77f4-3e3f-4b4a-bad0-359929586e60,1715212800000,1715299140000,600,2951,118,2065
8908b388-bb6e-44b9-92d2-a5c1f04af363,1715299200000,1715385540000,600,2477,99,1733
49978111-df9a-4c96-b193-6020729f41e3,1715385600000,1715471940000,600,9758,390,6830
21038329-be2d-4830-8f86-36b8e84b1c75,1715472000000,1715558340000,600,14994,599,10495
e935d476-19c7-42d0-911a-b3a135b10876,1715558400000,1715644740000,600,2704,108,1892
5a112d86-d68a-4961-8862-8ea594be0982,1715644800000,1715731140000,600,13035,521,9124
efa65ef7-0a38-4a77-9a0e-68b5684beb13,1715731200000,1715817540000,600,2472,98,1730
f55c80ca-eefb-4919-85d4-d0c559bdcbb9,1715817600000,1715903940000,600,14014,560,9809
1221a665-70b1-4ff6-bdf1-9c9abb32f7f9,1715904000000,1715990340000,600,2007,80,1404
b8851506-d1c7-4e57-a988-119dabaf921e,1715990400000,1716076740000,600,12045,481,8431
ea7760cc-d4eb-4834-8535-8fd8e6e7f5b7,1716076800000,1716163140000,600,11644,465,8150
15ffe012-667e-4ccf-9514-a467f0ac5bab,1716163200000,1716249540000,600,2786,111,1950
ef4d3d5d-aba9-453f-b583-1a2a6ec88621,1716249600000,1716335940000,600,2935,117,2054
d54456d0-4a87-4587-82ac-15691563780d,1716336000000,1716422340000,600,3259,130,2281
c6118625-85ae-4058-b3e5-6b6b887aa2f8,1716422400000,1716508740000,600,2490,99,1743
84902d0e-b92c-43a8-a97b-be4866aad00c,1716508800000,1716595140000,600,2552,102,1786
79d033de-35ff-4b28-913a-58121bdd023d,1716595200000,1716681540000,600,3462,138,2423
3cfa3f78-0112-4081-8339-00cf6265f0a8,1716681600000,1716767940000,600,2431,97,1701
b3245b9a-8410-4368-87d5-34d9d98fc66e,1716768000000,1716854340000,600,2126,85,1488
3b522585-9b7e-4b16-b2a6-db3de6565213,1716854400000,1716940740000,600,2904,116,2032
da5d581d-b436-4c25-aecf-d6d83336be2f,1716940800000,1717027140000,600,14577,583,10203
ec021c4f-df5e-4c02-9b95-944e7ee20954,1717027200000,1717113540000,600,3136,125,2195
3c29abba-ec83-4a58-bfef-e0f1f20f05b0,1717113600000,1717199940000,600,2768,110,1937
c87c9fa9-87d8-4942-8640-58a2450996c6,1717200000000,1717286340000,600,3499,139,2449
61fdfa18-a181-4ea5-99cb-664d790db99e,1717286400000,1717372740000,600,3335,133,2334
1b60ee64-5360-4b0e-ab14-f17748c2f5f8,1717372800000,1717459140000,600,2084,83,1458
1fbaa737-2718-4644-9531-3b6cd7e14eb7,1717459200000,1717545540000,600,3085,123,2159
b60dda53-c1ed-4dd4-8a07-fe8a3e97bbb9,1717545600000,1717631940000,600,3483,139,2438
19cbff32-a358-4fee-9a60-0159e45c23e3,1717632000000,1717718340000,600,11564,462,8094
0602bcd3-23cf-47cc-bba6-e41d4bd3fdbd,1717718400000,1717804740000,600,3251,130,2275
5ba80d49-7e66-4385-8683-a3124854f0ab,1717804800000,1717891140000,600,11177,447,7823
9930f0a8-7564-424a-abc2-cf34435bcc6e,1717891200000,1717977540000,600,2768,110,1937
00345042-4ecb-438e-ab06-2cf8059a3864,1717977600000,1718063940000,600,3722,148,2605
efe1cb78-0326-4aeb-94f1-e4a81157ac3f,1718064000000,1718150340000,600,12587,503,8810
219f2567-38ee-4826-af2a-54395e412f7f,1718150400000,1718236740000,600,11981,479,8386
639da737-f274-41f6-a859-15899190b454,1718236800000,1718323140000,600,3326,133,2328
bdde7020-e821-4967-b3af-57ce0308385f,1718323200000,1718409540000,600,2123,84,1486
a617b871-29cd-4f82-8dff-be52565c6ee5,1718409600000,1718495940000,600,12716,508,8901
3d4bb0f8-3ef1-4199-9dd3-cb84793fe58d,1718496000000,1718582340000,600,10397,415,7277
1d0e160a-c0a4-46de-b0bc-412ef1fe0a2c,1718582400000,1718668740000,600,3565,142,2495
1d87182d-02c5-4d67-9b1c-72c5d5d66a4a,1718668800000,1718755140000,600,14667,586,10266
dba12b9d-e451-4851-8a72-a99a12da3b06,1718755200000,1718841540000,600,2964,118,2074
6cb80fe3-109a-4bb5-bb61-1b16988f1aac,1718841600000,1718927940000,600,3026,121,2118
8dfa5f86-b0fc-4704-89b6-85ae121a13ca,1718928000000,1719014340000,600,14837,593,10385
31c8201e-49a8-4f6b-be43-5b92f4b1f178,1719014400000,1719100740000,600,2567,102,1796
fe376683-506a-4c11-aef9-2159fcd6e9e4,1719100800000,1719187140000,600,9706,388,6794
d3b63b25-9306-4042-aeed-a1d664145077,1719187200000,1719273540000,600,2715,108,1900
31dfcaa5-57d6-4ed1-8a36-6d6b7e91a7ec,1719273600000,1719359940000,600,10011,400,7007
5b158c66-23bf-4011-82d3-72cd5f3cb366,1719360000000,1719446340000,600,11178,447,7824
07fe5fa6-beaf-4e7c-9bb1-338162196571,1719446400000,1719532740000,600,2075,83,1452
c1b9b530-b0c6-4f13-92a1-03ed2c136cc4,1719532800000,1719619140000,600,2921,116,2044
598b33fd-a65f-436e-8770-38b474ab11d3,1719619200000,1719705540000,600,2524,100,1766
481f82fd-adea-4a61-914b-ee321b57b033,1719705600000,1719791940000,600,9417,376,6591
7ae40f2c-f656-479f-ad63-1661b50cf353,1719792000000,1719878340000,600,2661,106,1862
d92243f4-9761-44ff-aa19-c3527d187992,1719878400000,1719964740000,600,13315,532,9320
1be5cdcb-7a60-45d0-9467-d24c73b3d72e,1719964800000,1720051140000,600,2900,116,2029
1241e5d0-849e-49e9-b4a2-f26267a97d21,1720051200000,1720137540000,600,13709,548,9596
1cf2320e-1c02-4d72-8dc7-11e6d53d5132,1720137600000,1720223940000,600,3777,151,2643
ecf8ef8a-d20c-4025-8607-608a48f55d51,1720224000000,1720310340000,600,2017,80,1411
734dda64-2cf0-41b5-a831-7972082506f2,1720310400000,1720396740000,600,9176,367,6423
489e004d-fd48-4276-8428-4e17b0f7f7ed,1720396800000,1720483140000,600,12814,512,8969
6ccf7f78-832b-497d-98e6-86f17322e968,1720483200000,1720569540000,600,3825,153,2677
a0c06057-edc3-4dd4-a902-c0b6842cf5eb,1720569600000,1720655940000,600,2156,86,1509
47f39a88-0477-4a78-a046-65cac6327329,1720656000000,1720742340000,600,3022,120,2115
4150ff24-efef-4304-bf9b-fa25d5545639,1720742400000,1720828740000,600,10602,424,7421
20696e1d-1f61-4ffe-b1ea-32fd610a7fdb,1720828800000,1720915140000,600,2285,91,1599
106ddf6e-f4de-454e-906d-d42628ec1c6d,1720915200000,1721001540000,600,9932,397,6952
49271bfd-f76b-48b4-a3ca-a657a0bdce04,1721001600000,1721087940000,600,9163,366,6414
17d6652e-45d2-4e20-a951-f845130c206f,1721088000000,1721174340000,600,3945,157,2761
ba54f755-356e-4864-8971-4ebd61dcb5f9,1721174400000,1721260740000,600,3919,156,2743
117be807-c50d-41df-b602-47071bca7088,1721260800000,1721347140000,600,14264,570,9984
b09bed76-e45c-4a33-831c-ce3923896e76,1721347200000,1721433540000,600,3940,157,2758
a25beecc-ca78-45d7-b7b0-7d6082718c24,1721433600000,1721519940000,600,3314,132,2319
9be598a1-5080-4c4f-8cb8-3100f36da94e,1721520000000,1721606340000,600,9885,395,6919
ee298a7b-8384-4910-a342-a02efc65e620,1721606400000,1721692740000,600,9273,370,6491
c42cda4d-f505-4178-8236-6be92c5be63f,1721692800000,1721779140000,600,3161,126,2212
eef98bd3-8fd0-4570-96f8-0aa4e58c631f,1721779200000,1721865540000,600,3965,158,2775
6aec6028-2038-4342-a448-bcfefd6aad63,1721865600000,1721951940000,600,9801,392,6860
652a1f01-5a34-4c6b-a54a-641b08976563,1721952000000,1722038340000,600,3922,156,2745
51c61409-178b-454c-9764-8ea8b33de270,1722038400000,1722124740000,600,11860,474,8302
6b569f67-c7d7-474a-aaec-1aedb7218982,1722124800000,1722211140000,600,13610,544,9527
93edbaf6-f41d-4ef9-a07f-b2ec5bdfe4ea,1722211200000,1722297540000,600,3141,125,2198
80ae3903-9a82-4ae8-a57a-9a284eb40a1d,1722297600000,1722383940000,600,3395,135,2376
274d7121-11ae-4efc-850f-03617803ebfb,1722384000000,1722470340000,600,2759,110,1931
cdde92a1-ddf2-48bb-ae11-fc4b1b417f19,1722470400000,1722556740000,600,2627,105,1838
58cb17af-2e10-4ab0-8b0c-62fa5f3f99a6,1722556800000,1722643140000,600,11343,453,7940
13bb5c8c-b80a-4ec9-9aae-19c2603d3472,1722643200000,1722729540000,600,12367,494,8656
f896f95a-8f35-43c9-b4a8-661e1f786e75,1722729600000,1722815940000,600,13880,555,9716
be0fddbf-0212-4002-a161-759373d1ae90,1722816000000,1722902340000,600,3037,121,2125
55e46663-2d9c-491f-81be-2becaef04778,1722902400000,1722988740000,600,2115,84,1480
b6c58c6a-8eed-423b-b8b9-6e1ef4620334,1722988800000,1723075140000,600,2414,96,1689
25d3abc8-6746-4054-a12b-e2fbb7b1b386,1723075200000,1723161540000,600,3353,134,2347
e137b265-268d-40e8-81fa-ff59cd262765,1723161600000,1723247940000,600,11575,463,8102
ed6819cc-04b0-45ab-a53b-eb535e4e2d9c,1723248000000,1723334340000,600,10681,427,7476
d8339b6c-61bb-4f4d-b727-f24a7b79260b,1723334400000,1723420740000,600,11278,451,7894
13af9611-be96-444b-ba56-e0f632a8d546,1723420800000,1723507140000,600,12438,497,8706
551e13bc-d68f-4564-a3b7-2e542580b661,1723507200000,1723593540000,600,3881,155,2716
a5a7ce6f-129b-42a6-9ea0-b749f88853c2,1723593600000,1723679940000,600,11563,462,8094
a2926070-659e-49ef-9739-4e65346a1242,1723680000000,1723766340000,600,2816,112,1971
bd9ebbdf-746e-4092-98d4-5c200060ca74,1723766400000,1723852740000,600,3259,130,2281
f0c91960-5c3f-4b1c-849a-d9627c61e007,1723852800000,1723939140000,600,2970,118,2079
e470e211-154b-4389-b498-6e8d7a8a42fe,1723939200000,1724025540000,600,3283,131,2298
afdb9d8f-c98c-431c-bf3d-ad50b989f2d0,1724025600000,1724111940000,600,12482,499,8737
cb41346f-c4f4-46a6-b94c-af606b1d16ea,1724112000000,1724198340000,600,11882,475,8317
92c5ac13-953b-4ce9-bcb5-9f87dba5ceea,1724198400000,1724284740000,600,2889,115,2022
15ad1294-b82f-43b6-90d5-a6f84c0ac669,1724284800000,1724371140000,600,2437,97,1705
cbd61d27-8e89-442f-ab4a-57c9d29952e2,1724371200000,1724457540000,600,13090,523,9163
54b25779-8445-44cf-a749-082fff19bdd7,1724457600000,1724543940000,600,3514,140,2459
ff4428f7-77b1-4821-9081-aa79e433bbd1,1724544000000,1724630340000,600,10602,424,7421
84e12d7b-ce28-451b-bb57-2f0e40d01b94,1724630400000,1724716740000,600,3117,124,2181
e630af1a-0c0e-4929-9b92-d8561715aaec,1724716800000,1724803140000,600,11026,441,7718
5bcb3ac4-4f4a-4cb5-b8ef-ea255ce72338,1724803200000,1724889540000,600,14683,587,10278
a1647ec6-36a8-4f5f-89cb-9d676516883b,1724889600000,1724975940000,600,9126,365,6388
de3caa45-8769-4dae-af8e-316d2ca236f1,1724976000000,1725062340000,600,3114,124,2179
51354f5c-d17d-44cc-9276-b93bf66cc15e,1725062400000,1725148740000,600,11433,457,8003
4e635a51-8b3b-45c6-8bc0-7e6f2e800118,1725148800000,1725235140000,600,14759,590,10331
b740abe3-a417-4850-81df-f64e5a8e64a3,1725235200000,1725321540000,600,2909,116,2036
eccc0aad-58f5-4876-8a39-9565b1b40f40,1725321600000,1725407940000,600,3709,148,2596
c1b9f013-a3cb-4f1a-8f4f-a9a0d033b2b6,1725408000000,1725494340000,600,2599,103,1819
d25da8d2-3993-432b-8fc8-c61bab2ddbfc,1725494400000,1725580740000,600,3543,141,2480
61b4b737-6912-43a4-b653-7083613cab19,1725580800000,1725667140000,600,12149,485,8504
25ed6f53-2311-4f4c-8659-71e491da64d1,1725667200000,1725753540000,600,2101,84,1470
496c141f-b98a-4aff-a24d-99443118c6e6,1725753600000,1725839940000,600,2518,100,1762
abd74150-99b6-46a7-8238-2b44172e4e90,1725840000000,1725926340000,600,2352,94,1646
339d74ba-2a9c-4bc0-97a9-ed5e1cb50ab7,1725926400000,1726012740000,600,2224,88,1556
3d6d4bd1-566e-4091-97c6-2fa41c09a46e,1726012800000,1726099140000,600,11030,441,7720
99d0a0a4-e5b2-4dc1-9e51-3c30055bdbf2,1726099200000,1726185540000,600,9739,389,6817
5d0d9cd4-8878-4c3d-a525-92ecfc355c4e,1726185600000,1726271940000,600,2231,89,1561
7ad6a180-3349-4ade-ba30-3c25bd4d731c,1726272000000,1726358340000,600,14351,574,10045
1b0f5f76-7a05-44a1-9964-248f4289aced,1726358400000,1726444740000,600,11634,465,8143
3ade80ed-39d1-4d25-ab53-11d7bda1167f,1726444800000,1726531140000,600,2631,105,1841
8861012f-f3f6-4fb6-9be8-371a3e56fd52,1726531200000,1726617540000,600,2426,97,1698
b41cbab9-c9f6-43ad-81a4-a9b62574b8d2,1726617600000,1726703940000,600,2096,83,1467
53dd54b8-aa23-48a1-a86f-7ecc2e5741e5,1726704000000,1726790340000,600,13923,556,9746
9ec82eb6-3f7c-44d1-b161-2bd586ef4270,1726790400000,1726876740000,600,11854,474,8297
40f7bf28-de2b-4410-b3b3-a0075d209ec8,1726876800000,1726963140000,600,12408,496,8685
b07cdeb3-f9eb-4122-a2a2-9c4729ebd499,1726963200000,1727049540000,600,2595,103,1816
40262566-58b9-4967-8b83-e754ab580d1b,1727049600000,1727135940000,600,13490,539,9443
980cbb99-b7a7-43c0-9185-32396f626a56,1727136000000,1727222340000,600,2224,88,1556
17687238-b704-4c65-98f7-940bed84d948,1727222400000,1727308740000,600,3070,122,2149
deccabc2-c71a-4bc6-8d2c-ec87b09a4b81,1727308800000,1727395140000,600,12356,494,8649
5f5d706e-730e-4dbf-92f0-0c3de3057f45,1727395200000,1727481540000,600,2137,85,1495
0d116399-6759-42c1-9153-92cc8e173992,1727481600000,1727567940000,600,3101,124,2170
0ad6c799-9a87-45d6-8b46-fcef17186f49,1727568000000,1727654340000,600,2314,92,1619
98cde9be-fef7-49b6-8fce-85abd1d900a6,1727654400000,1727740740000,600,2558,102,1790
db8613bc-1a64-4376-aab0-6b9cfeda33a6,1727740800000,1727827140000,600,2223,88,1556
ae57a8ca-74da-4ae3-9f42-3f79aab7c702,1727827200000,1727913540000,600,3164,126,2214
cd7a65e6-ea5a-4354-9a8a-4ac2718797de,1727913600000,1727999940000,600,3902,156,2731
7655f763-62b7-47a1-a831-1eb7e1f0375b,1728000000000,1728086340000,600,3339,133,2337
8819215f-2ed9-4094-989b-b42c29669fe4,1728086400000,1728172740000,600,2256,90,1579
17bdfe44-e13c-462c-be66-0b4e25255e58,1728172800000,1728259140000,600,14415,576,10090
e727c289-b43a-4c2b-8b9c-13c5bea4b34e,1728259200000,1728345540000,600,2060,82,1442
23d3900d-e9e5-4add-b6ed-ff5822b7a13a,1728345600000,1728431940000,600,11179,447,7825
b5ac20b5-1c7e-491e-9de6-d67b94c9315a,1728432000000,1728518340000,600,14074,562,9851
42e06de3-b5cc-4678-84b8-88fa2bf2c46a,1728518400000,1728604740000,600,2072,82,1450
88d0167b-011a-4cab-99d3-ce4b14baed26,1728604800000,1728691140000,600,2861,114,2002
9552f2f0-4eae-4d30-b31c-cbb39a437399,1728691200000,1728777540000,600,3292,131,2304
c17ae6d7-1eca-4273-bd6d-5f8ee9eb1591,1728777600000,1728863940000,600,3244,129,2270
01f8ef7f-f340-4e70-8eb2-a21088ad4724,1728864000000,1728950340000,600,3297,131,2307
6b59c2b5-ed90-48d9-9550-5829d699d851,1728950400000,1729036740000,600,2046,81,1432
00d81755-c971-4166-9f55-6707b683d3cc,1729036800000,1729123140000,600,3786,151,2650
e826bcd3-5123-485a-8ab8-c4dbcba3c9a5,1729123200000,1729209540000,600,2450,98,1715
8baf039f-58f5-4d53-af4b-3ec025d947ed,1729209600000,1729295940000,600,2216,88,1551
a1ea001b-3ed5-415b-8a59-c5f72c38a65e,1729296000000,1729382340000,600,3462,138,2423
c4995ef0-2c31-4f5f-833b-7dda2d514850,1729382400000,1729468740000,600,3557,142,2489
09d5f44f-0ac5-4047-8c5d-58ab6e9a8623,1729468800000,1729555140000,600,9744,389,6820
2d77e4b6-3412-4661-82d1-5d187b80c159,1729555200000,1729641540000,600,2429,97,1700
1f0c2b29-d650-4dc3-b94d-0850fd03a4f7,1729641600000,1729727940000,600,2673,106,1871
a9f9ba68-969d-4418-960b-f409b9046590,1729728000000,1729814340000,600,11715,468,8200
f5e41a30-c527-404e-8755-b66832a05437,1729814400000,1729900740000,600,2608,104,1825
2aa12ced-1d74-40c0-bd7e-5d5864204e70,1729900800000,1729987140000,600,3118,124,2182
d00b59ea-dbb4-44e0-9af6-af5319947521,1729987200000,1730073540000,600,2576,103,1803
26845fd3-3e18-43d0-baa7-6715b4a2adcf,1730073600000,1730159940000,600,3361,134,2352
053d1063-219a-42c3-9c3f-aaa677a88513,1730160000000,1730246340000,600,11313,452,7919
672ec529-6cd7-4508-b858-dfecbcc129bd,1730246400000,1730332740000,600,3020,120,2114
dad42786-c076-404e-895c-358356e6c236,1730332800000,1730419140000,600,13017,520,9111
df7deaed-ac49-499e-836f-7b8c7ae7fbf4,1730419200000,1730505540000,600,12579,503,8805
acc8cc1d-b6a2-420f-9d2a-083464bef1c0,1730505600000,1730591940000,600,3362,134,2353
a12882d7-d0d5-4a42-874e-0d8b3b8036e1,1730592000000,1730678340000,600,13101,524,9170
09e96e5e-2b20-4255-b578-0e5c1c3bb8e8,1730678400000,1730764740000,600,2274,90,1591
89eb9eee-5f36-4d86-8261-250e0eec19c7,1730764800000,1730851140000,600,2512,100,1758
76aae477-3cd6-40f0-9cc5-9b500c35dffc,1730851200000,1730937540000,600,12165,486,8515
50498b72-8d0a-4a68-836f-82a0fb08cf89,1730937600000,1731023940000,600,2420,96,1694
c35329ee-13fc-4602-83d9-19e22147211e,1731024000000,1731110340000,600,13839,553,9687
b21326e6-4ccb-474a-a0f7-95534aa402d3,1731110400000,1731196740000,600,2472,98,1730
12d0c1fc-c0d3-4eb1-a5fc-6bf6c52d3757,1731196800000,1731283140000,600,3319,132,2323
c69a9cf5-1091-48ab-8273-2863fd368ec9,1731283200000,1731369540000,600,2666,106,1866
fbad61f5-4c82-4017-b875-bae921a8fcf0,1731369600000,1731455940000,600,10701,428,7490
cfd57f12-6acb-49ed-8ef3-2a6bd8ed04ab,1731456000000,1731542340000,600,2628,105,1839
c944ad8b-464d-4787-8765-26777ee78346,1731542400000,1731628740000,600,2712,108,1898
64f89fe6-05de-4c3c-975b-a48592a111c6,1731628800000,1731715140000,600,3313,132,2319
fff31fab-8a1f-48d2-9de4-0963c4f41c3a,1731715200000,1731801540000,600,3830,153,2681
1ac45913-b4f1-4315-8f0d-4bb5def8bbf5,1731801600000,1731887940000,600,14463,578,10124
65506822-77fa-4fe1-a755-3574e7c576b8,1731888000000,1731974340000,600,3817,152,2671
